from,to,distance
405111,406021,488.7
406021,405111,488.7
405111,406022,488.7
406022,405111,488.7
405111,406081,793.6
406081,405111,793.6
405111,406082,793.6
406082,405111,793.6
405111,406091,793.6
406091,405111,793.6
405111,406101,824.4
406101,405111,824.4
405111,406121,824.4
406121,405111,824.4
405111,701021,2520.6
701021,405111,2520.6
405111,701051,2513.4
701051,405111,2513.4
405111,701052,2513.4
701052,405111,2513.4
405111,701111,2528.5
701111,405111,2528.5
405111,701112,2528.5
701112,405111,2528.5
405111,701113,2528.5
701113,405111,2528.5
405111,701121,2528.5
701121,405111,2528.5
405111,702011,2242.8
702011,405111,2242.8
405111,702031,2242.8
702031,405111,2242.8
405111,702041,2280.4
702041,405111,2280.4
405111,702051,2280.4
702051,405111,2280.4
405111,702052,2280.4
702052,405111,2280.4
405111,702111,2261.6
702111,405111,2261.6
405111,702112,2261.6
702112,405111,2261.6
405111,702121,2261.6
702121,405111,2261.6
405111,703021,2512.8
703021,405111,2512.8
405111,703022,2512.8
703022,405111,2512.8
405111,703031,2512.8
703031,405111,2512.8
405111,703051,2593.1
703051,405111,2593.1
405111,703052,2593.1
703052,405111,2593.1
405111,703081,2534.0
703081,405111,2534.0
405111,703082,2534.0
703082,405111,2534.0
405111,703091,2534.0
703091,405111,2534.0
405111,703111,2469.2
703111,405111,2469.2
405111,703112,2469.2
703112,405111,2469.2
405111,709011,2344.2
709011,405111,2344.2
405111,709021,2344.2
709021,405111,2344.2
405111,709051,2344.2
709051,405111,2344.2
405111,709052,2344.2
709052,405111,2344.2
405111,709061,2344.2
709061,405111,2344.2
405111,709081,2361.0
709081,405111,2361.0
405111,709082,2361.0
709082,405111,2361.0
405111,709083,2361.0
709083,405111,2361.0
405111,709101,2361.0
709101,405111,2361.0
405111,709111,2361.0
709111,405111,2361.0
405111,709112,2361.0
709112,405111,2361.0
405111,709121,2361.0
709121,405111,2361.0
405111,709651,2344.2
709651,405111,2344.2
405111,709652,2344.2
709652,405111,2344.2
405111,709661,2344.2
709661,405111,2344.2
405111,709711,2361.0
709711,405111,2361.0
405111,709712,2361.0
709712,405111,2361.0
405111,711021,2138.3
711021,405111,2138.3
405111,711022,2138.3
711022,405111,2138.3
405111,711051,2231.2
711051,405111,2231.2
405111,711052,2231.2
711052,405111,2231.2
405111,711053,2231.2
711053,405111,2231.2
405111,711081,2113.5
711081,405111,2113.5
405111,711082,2113.5
711082,405111,2113.5
405111,711111,2020.2
711111,405111,2020.2
405111,711112,2020.2
711112,405111,2020.2
405111,711113,2020.2
711113,405111,2020.2
405111,711181,2048.2
711181,405111,2048.2
405111,711182,2048.2
711182,405111,2048.2
405111,711191,2020.2
711191,405111,2020.2
405111,711651,2138.3
711651,405111,2138.3
405111,711652,2138.3
711652,405111,2138.3
405111,711653,2138.3
711653,405111,2138.3
405111,711661,2138.3
711661,405111,2138.3
405111,711681,2247.0
711681,405111,2247.0
405111,711682,2247.0
711682,405111,2247.0
405111,711711,2113.5
711711,405111,2113.5
405111,711712,2113.5
711712,405111,2113.5
405111,711713,2113.5
711713,405111,2113.5
405111,711721,2113.5
711721,405111,2113.5
405111,711751,2057.6
711751,405111,2057.6
405111,711752,2057.6
711752,405111,2057.6
405111,711753,2057.6
711753,405111,2057.6
405111,711754,2057.6
711754,405111,2057.6
405111,711801,2215.3
711801,405111,2215.3
405111,711811,2215.3
711811,405111,2215.3
405111,711812,2215.3
711812,405111,2215.3
405421,405421,0.0
405421,405651,45.7
405651,405421,45.7
405421,405661,45.7
405661,405421,45.7
405421,405681,0.0
405681,405421,0.0
405421,405711,0.0
405711,405421,0.0
405421,405712,0.0
405712,405421,0.0
405421,405721,0.0
405721,405421,0.0
405421,406011,564.2
406011,405421,564.2
405421,406021,564.2
406021,405421,564.2
405421,406022,564.2
406022,405421,564.2
405421,406081,869.1
406081,405421,869.1
405421,406082,869.1
406082,405421,869.1
405421,406091,869.1
406091,405421,869.1
405421,406101,899.9
406101,405421,899.9
405421,406121,899.9
406121,405421,899.9
405421,701021,2459.5
701021,405421,2459.5
405421,701051,2452.3
701051,405421,2452.3
405421,701052,2452.3
701052,405421,2452.3
405421,701111,2467.4
701111,405421,2467.4
405421,701112,2467.4
701112,405421,2467.4
405421,701113,2467.4
701113,405421,2467.4
405421,701121,2467.4
701121,405421,2467.4
405421,702011,2181.7
702011,405421,2181.7
405421,702031,2181.7
702031,405421,2181.7
405421,702041,2219.3
702041,405421,2219.3
405421,702051,2219.3
702051,405421,2219.3
405421,702052,2219.3
702052,405421,2219.3
405421,702111,2200.6
702111,405421,2200.6
405421,702112,2200.6
702112,405421,2200.6
405421,702121,2200.6
702121,405421,2200.6
405421,703021,2451.8
703021,405421,2451.8
405421,703022,2451.8
703022,405421,2451.8
405421,703031,2451.8
703031,405421,2451.8
405421,703051,2532.0
703051,405421,2532.0
405421,703052,2532.0
703052,405421,2532.0
405421,703081,2472.9
703081,405421,2472.9
405421,703082,2472.9
703082,405421,2472.9
405421,703091,2472.9
703091,405421,2472.9
405421,703111,2408.2
703111,405421,2408.2
405421,703112,2408.2
703112,405421,2408.2
405421,709011,2283.1
709011,405421,2283.1
405421,709021,2283.1
709021,405421,2283.1
405421,709051,2283.1
709051,405421,2283.1
405421,709052,2283.1
709052,405421,2283.1
405421,709061,2283.1
709061,405421,2283.1
405421,709081,2299.9
709081,405421,2299.9
405421,709082,2299.9
709082,405421,2299.9
405421,709083,2299.9
709083,405421,2299.9
405421,709101,2299.9
709101,405421,2299.9
405421,709111,2299.9
709111,405421,2299.9
405421,709112,2299.9
709112,405421,2299.9
405421,709121,2299.9
709121,405421,2299.9
405421,709651,2283.1
709651,405421,2283.1
405421,709652,2283.1
709652,405421,2283.1
405421,709661,2283.1
709661,405421,2283.1
405421,709711,2299.9
709711,405421,2299.9
405421,709712,2299.9
709712,405421,2299.9
405421,711021,2077.2
711021,405421,2077.2
405421,711022,2077.2
711022,405421,2077.2
405421,711051,2170.2
711051,405421,2170.2
405421,711052,2170.2
711052,405421,2170.2
405421,711053,2170.2
711053,405421,2170.2
405421,711081,2052.4
711081,405421,2052.4
405421,711082,2052.4
711082,405421,2052.4
405421,711111,1959.1
711111,405421,1959.1
405421,711112,1959.1
711112,405421,1959.1
405421,711113,1959.1
711113,405421,1959.1
405421,711181,1987.1
711181,405421,1987.1
405421,711182,1987.1
711182,405421,1987.1
405421,711191,1959.1
711191,405421,1959.1
405421,711651,2077.2
711651,405421,2077.2
405421,711652,2077.2
711652,405421,2077.2
405421,711653,2077.2
711653,405421,2077.2
405421,711661,2077.2
711661,405421,2077.2
405421,711681,2185.9
711681,405421,2185.9
405421,711682,2185.9
711682,405421,2185.9
405421,711711,2052.4
711711,405421,2052.4
405421,711712,2052.4
711712,405421,2052.4
405421,711713,2052.4
711713,405421,2052.4
405421,711721,2052.4
711721,405421,2052.4
405421,711751,1996.5
711751,405421,1996.5
405421,711752,1996.5
711752,405421,1996.5
405421,711753,1996.5
711753,405421,1996.5
405421,711754,1996.5
711754,405421,1996.5
405421,711801,2154.2
711801,405421,2154.2
405421,711811,2154.2
711811,405421,2154.2
405421,711812,2154.2
711812,405421,2154.2
405651,405651,0.0
405651,405661,0.0
405661,405651,0.0
405651,405681,70.0
405681,405651,70.0
405651,405711,70.0
405711,405651,70.0
405651,405712,70.0
405712,405651,70.0
405651,405721,70.0
405721,405651,70.0
405651,406011,518.5
406011,405651,518.5
405651,406021,518.5
406021,405651,518.5
405651,406022,518.5
406022,405651,518.5
405651,406081,823.5
406081,405651,823.5
405651,406082,823.5
406082,405651,823.5
405651,406091,823.5
406091,405651,823.5
405651,406101,854.3
406101,405651,854.3
405651,406121,854.3
406121,405651,854.3
405651,701021,2529.5
701021,405651,2529.5
405651,701051,2522.4
701051,405651,2522.4
405651,701052,2522.4
701052,405651,2522.4
405651,701111,2537.4
701111,405651,2537.4
405651,701112,2537.4
701112,405651,2537.4
405651,701113,2537.4
701113,405651,2537.4
405651,701121,2537.4
701121,405651,2537.4
405651,702011,2251.7
702011,405651,2251.7
405651,702031,2251.7
702031,405651,2251.7
405651,702041,2289.3
702041,405651,2289.3
405651,702051,2289.3
702051,405651,2289.3
405651,702052,2289.3
702052,405651,2289.3
405651,702111,2270.6
702111,405651,2270.6
405651,702112,2270.6
702112,405651,2270.6
405651,702121,2270.6
702121,405651,2270.6
405651,703021,2521.8
703021,405651,2521.8
405651,703022,2521.8
703022,405651,2521.8
405651,703031,2521.8
703031,405651,2521.8
405651,703051,2602.0
703051,405651,2602.0
405651,703052,2602.0
703052,405651,2602.0
405651,703081,2542.9
703081,405651,2542.9
405651,703082,2542.9
703082,405651,2542.9
405651,703091,2542.9
703091,405651,2542.9
405651,703111,2478.2
703111,405651,2478.2
405651,703112,2478.2
703112,405651,2478.2
405651,709011,2353.1
709011,405651,2353.1
405651,709021,2353.1
709021,405651,2353.1
405651,709051,2353.1
709051,405651,2353.1
405651,709052,2353.1
709052,405651,2353.1
405651,709061,2353.1
709061,405651,2353.1
405651,709081,2370.0
709081,405651,2370.0
405651,709082,2370.0
709082,405651,2370.0
405651,709083,2370.0
709083,405651,2370.0
405651,709101,2370.0
709101,405651,2370.0
405651,709111,2370.0
709111,405651,2370.0
405651,709112,2370.0
709112,405651,2370.0
405651,709121,2370.0
709121,405651,2370.0
405651,709651,2353.1
709651,405651,2353.1
405651,709652,2353.1
709652,405651,2353.1
405651,709661,2353.1
709661,405651,2353.1
405651,709711,2370.0
709711,405651,2370.0
405651,709712,2370.0
709712,405651,2370.0
405651,711021,2147.2
711021,405651,2147.2
405651,711022,2147.2
711022,405651,2147.2
405651,711051,2240.2
711051,405651,2240.2
405651,711052,2240.2
711052,405651,2240.2
405651,711053,2240.2
711053,405651,2240.2
405651,711081,2122.4
711081,405651,2122.4
405651,711082,2122.4
711082,405651,2122.4
405651,711111,2029.1
711111,405651,2029.1
405651,711112,2029.1
711112,405651,2029.1
405651,711113,2029.1
711113,405651,2029.1
405651,711181,2057.1
711181,405651,2057.1
405651,711182,2057.1
711182,405651,2057.1
405651,711191,2029.1
711191,405651,2029.1
405651,711651,2147.2
711651,405651,2147.2
405651,711652,2147.2
711652,405651,2147.2
405651,711653,2147.2
711653,405651,2147.2
405651,711661,2147.2
711661,405651,2147.2
405651,711681,2255.9
711681,405651,2255.9
405651,711682,2255.9
711682,405651,2255.9
405651,711711,2122.4
711711,405651,2122.4
405651,711712,2122.4
711712,405651,2122.4
405651,711713,2122.4
711713,405651,2122.4
405651,711721,2122.4
711721,405651,2122.4
405651,711751,2066.5
711751,405651,2066.5
405651,711752,2066.5
711752,405651,2066.5
405651,711753,2066.5
711753,405651,2066.5
405651,711754,2066.5
711754,405651,2066.5
405651,711801,2224.2
711801,405651,2224.2
405651,711811,2224.2
711811,405651,2224.2
405651,711812,2224.2
711812,405651,2224.2
405661,405661,0.0
405661,405681,70.0
405681,405661,70.0
405661,405711,70.0
405711,405661,70.0
405661,405712,70.0
405712,405661,70.0
405661,405721,70.0
405721,405661,70.0
405661,406011,518.5
406011,405661,518.5
405661,406021,518.5
406021,405661,518.5
405661,406022,518.5
406022,405661,518.5
405661,406081,823.5
406081,405661,823.5
405661,406082,823.5
406082,405661,823.5
405661,406091,823.5
406091,405661,823.5
405661,406101,854.3
406101,405661,854.3
405661,406121,854.3
406121,405661,854.3
405661,701021,2529.5
701021,405661,2529.5
405661,701051,2522.4
701051,405661,2522.4
405661,701052,2522.4
701052,405661,2522.4
405661,701111,2537.4
701111,405661,2537.4
405661,701112,2537.4
701112,405661,2537.4
405661,701113,2537.4
701113,405661,2537.4
405661,701121,2537.4
701121,405661,2537.4
405661,702011,2251.7
702011,405661,2251.7
405661,702031,2251.7
702031,405661,2251.7
405661,702041,2289.3
702041,405661,2289.3
405661,702051,2289.3
702051,405661,2289.3
405661,702052,2289.3
702052,405661,2289.3
405661,702111,2270.6
702111,405661,2270.6
405661,702112,2270.6
702112,405661,2270.6
405661,702121,2270.6
702121,405661,2270.6
405661,703021,2521.8
703021,405661,2521.8
405661,703022,2521.8
703022,405661,2521.8
405661,703031,2521.8
703031,405661,2521.8
405661,703051,2602.0
703051,405661,2602.0
405661,703052,2602.0
703052,405661,2602.0
405661,703081,2542.9
703081,405661,2542.9
405661,703082,2542.9
703082,405661,2542.9
405661,703091,2542.9
703091,405661,2542.9
405661,703111,2478.2
703111,405661,2478.2
405661,703112,2478.2
703112,405661,2478.2
405661,709011,2353.1
709011,405661,2353.1
405661,709021,2353.1
709021,405661,2353.1
405661,709051,2353.1
709051,405661,2353.1
405661,709052,2353.1
709052,405661,2353.1
405661,709061,2353.1
709061,405661,2353.1
405661,709081,2370.0
709081,405661,2370.0
405661,709082,2370.0
709082,405661,2370.0
405661,709083,2370.0
709083,405661,2370.0
405661,709101,2370.0
709101,405661,2370.0
405661,709111,2370.0
709111,405661,2370.0
405661,709112,2370.0
709112,405661,2370.0
405661,709121,2370.0
709121,405661,2370.0
405661,709651,2353.1
709651,405661,2353.1
405661,709652,2353.1
709652,405661,2353.1
405661,709661,2353.1
709661,405661,2353.1
405661,709711,2370.0
709711,405661,2370.0
405661,709712,2370.0
709712,405661,2370.0
405661,711021,2147.2
711021,405661,2147.2
405661,711022,2147.2
711022,405661,2147.2
405661,711051,2240.2
711051,405661,2240.2
405661,711052,2240.2
711052,405661,2240.2
405661,711053,2240.2
711053,405661,2240.2
405661,711081,2122.4
711081,405661,2122.4
405661,711082,2122.4
711082,405661,2122.4
405661,711111,2029.1
711111,405661,2029.1
405661,711112,2029.1
711112,405661,2029.1
405661,711113,2029.1
711113,405661,2029.1
405661,711181,2057.1
711181,405661,2057.1
405661,711182,2057.1
711182,405661,2057.1
405661,711191,2029.1
711191,405661,2029.1
405661,711651,2147.2
711651,405661,2147.2
405661,711652,2147.2
711652,405661,2147.2
405661,711653,2147.2
711653,405661,2147.2
405661,711661,2147.2
711661,405661,2147.2
405661,711681,2255.9
711681,405661,2255.9
405661,711682,2255.9
711682,405661,2255.9
405661,711711,2122.4
711711,405661,2122.4
405661,711712,2122.4
711712,405661,2122.4
405661,711713,2122.4
711713,405661,2122.4
405661,711721,2122.4
711721,405661,2122.4
405661,711751,2066.5
711751,405661,2066.5
405661,711752,2066.5
711752,405661,2066.5
405661,711753,2066.5
711753,405661,2066.5
405661,711754,2066.5
711754,405661,2066.5
405661,711801,2224.2
711801,405661,2224.2
405661,711811,2224.2
711811,405661,2224.2
405661,711812,2224.2
711812,405661,2224.2
405681,405681,0.0
405681,405711,0.0
405711,405681,0.0
405681,405712,0.0
405712,405681,0.0
405681,405721,0.0
405721,405681,0.0
405681,406011,564.2
406011,405681,564.2
405681,406021,564.2
406021,405681,564.2
405681,406022,564.2
406022,405681,564.2
405681,406081,869.1
406081,405681,869.1
405681,406082,869.1
406082,405681,869.1
405681,406091,869.1
406091,405681,869.1
405681,406101,899.9
406101,405681,899.9
405681,406121,899.9
406121,405681,899.9
405681,701021,2459.5
701021,405681,2459.5
405681,701051,2452.3
701051,405681,2452.3
405681,701052,2452.3
701052,405681,2452.3
405681,701111,2467.4
701111,405681,2467.4
405681,701112,2467.4
701112,405681,2467.4
405681,701113,2467.4
701113,405681,2467.4
405681,701121,2467.4
701121,405681,2467.4
405681,702011,2181.7
702011,405681,2181.7
405681,702031,2181.7
702031,405681,2181.7
405681,702041,2219.3
702041,405681,2219.3
405681,702051,2219.3
702051,405681,2219.3
405681,702052,2219.3
702052,405681,2219.3
405681,702111,2200.6
702111,405681,2200.6
405681,702112,2200.6
702112,405681,2200.6
405681,702121,2200.6
702121,405681,2200.6
405681,703021,2451.8
703021,405681,2451.8
405681,703022,2451.8
703022,405681,2451.8
405681,703031,2451.8
703031,405681,2451.8
405681,703051,2532.0
703051,405681,2532.0
405681,703052,2532.0
703052,405681,2532.0
405681,703081,2472.9
703081,405681,2472.9
405681,703082,2472.9
703082,405681,2472.9
405681,703091,2472.9
703091,405681,2472.9
405681,703111,2408.2
703111,405681,2408.2
405681,703112,2408.2
703112,405681,2408.2
405681,709011,2283.1
709011,405681,2283.1
405681,709021,2283.1
709021,405681,2283.1
405681,709051,2283.1
709051,405681,2283.1
405681,709052,2283.1
709052,405681,2283.1
405681,709061,2283.1
709061,405681,2283.1
405681,709081,2299.9
709081,405681,2299.9
405681,709082,2299.9
709082,405681,2299.9
405681,709083,2299.9
709083,405681,2299.9
405681,709101,2299.9
709101,405681,2299.9
405681,709111,2299.9
709111,405681,2299.9
405681,709112,2299.9
709112,405681,2299.9
405681,709121,2299.9
709121,405681,2299.9
405681,709651,2283.1
709651,405681,2283.1
405681,709652,2283.1
709652,405681,2283.1
405681,709661,2283.1
709661,405681,2283.1
405681,709711,2299.9
709711,405681,2299.9
405681,709712,2299.9
709712,405681,2299.9
405681,711021,2077.2
711021,405681,2077.2
405681,711022,2077.2
711022,405681,2077.2
405681,711051,2170.2
711051,405681,2170.2
405681,711052,2170.2
711052,405681,2170.2
405681,711053,2170.2
711053,405681,2170.2
405681,711081,2052.4
711081,405681,2052.4
405681,711082,2052.4
711082,405681,2052.4
405681,711111,1959.1
711111,405681,1959.1
405681,711112,1959.1
711112,405681,1959.1
405681,711113,1959.1
711113,405681,1959.1
405681,711181,1987.1
711181,405681,1987.1
405681,711182,1987.1
711182,405681,1987.1
405681,711191,1959.1
711191,405681,1959.1
405681,711651,2077.2
711651,405681,2077.2
405681,711652,2077.2
711652,405681,2077.2
405681,711653,2077.2
711653,405681,2077.2
405681,711661,2077.2
711661,405681,2077.2
405681,711681,2185.9
711681,405681,2185.9
405681,711682,2185.9
711682,405681,2185.9
405681,711711,2052.4
711711,405681,2052.4
405681,711712,2052.4
711712,405681,2052.4
405681,711713,2052.4
711713,405681,2052.4
405681,711721,2052.4
711721,405681,2052.4
405681,711751,1996.5
711751,405681,1996.5
405681,711752,1996.5
711752,405681,1996.5
405681,711753,1996.5
711753,405681,1996.5
405681,711754,1996.5
711754,405681,1996.5
405681,711801,2154.2
711801,405681,2154.2
405681,711811,2154.2
711811,405681,2154.2
405681,711812,2154.2
711812,405681,2154.2
405711,405711,0.0
405711,405712,0.0
405712,405711,0.0
405711,405721,0.0
405721,405711,0.0
405711,406011,564.2
406011,405711,564.2
405711,406021,564.2
406021,405711,564.2
405711,406022,564.2
406022,405711,564.2
405711,406081,869.1
406081,405711,869.1
405711,406082,869.1
406082,405711,869.1
405711,406091,869.1
406091,405711,869.1
405711,406101,899.9
406101,405711,899.9
405711,406121,899.9
406121,405711,899.9
405711,701021,2459.5
701021,405711,2459.5
405711,701051,2452.3
701051,405711,2452.3
405711,701052,2452.3
701052,405711,2452.3
405711,701111,2467.4
701111,405711,2467.4
405711,701112,2467.4
701112,405711,2467.4
405711,701113,2467.4
701113,405711,2467.4
405711,701121,2467.4
701121,405711,2467.4
405711,702011,2181.7
702011,405711,2181.7
405711,702031,2181.7
702031,405711,2181.7
405711,702041,2219.3
702041,405711,2219.3
