from,to,from_code,to_code,from_type,to_type,from_dir,to_dir,distance
703031,711712,703.0,711.0,-1.0,0.0,1.0,-1.0,1030.7
711712,703031,711.0,703.0,0.0,-1.0,-1.0,1.0,1074.5
703031,711713,703.0,711.0,-1.0,0.0,1.0,-1.0,1030.7
711713,703031,711.0,703.0,0.0,-1.0,-1.0,1.0,1074.5
703031,711721,703.0,711.0,-1.0,-1.0,1.0,-1.0,1030.7
711721,703031,711.0,703.0,-1.0,-1.0,-1.0,1.0,1074.5
703031,712751,703.0,712.0,-1.0,0.0,1.0,1.0,1088.3
712751,703031,712.0,703.0,0.0,-1.0,1.0,1.0,1205.4
703031,712752,703.0,712.0,-1.0,0.0,1.0,1.0,1088.3
712752,703031,712.0,703.0,0.0,-1.0,1.0,1.0,1205.4
703031,712753,703.0,712.0,-1.0,0.0,1.0,1.0,1088.3
712753,703031,712.0,703.0,0.0,-1.0,1.0,1.0,1205.4
703031,712754,703.0,712.0,-1.0,-1.0,1.0,1.0,1088.3
712754,703031,712.0,703.0,-1.0,-1.0,1.0,1.0,1205.4
703031,710801,703.0,710.0,-1.0,-1.0,1.0,-1.0,930.1
710801,703031,710.0,703.0,-1.0,-1.0,-1.0,1.0,972.7
703031,710811,703.0,710.0,-1.0,0.0,1.0,-1.0,930.1
710811,703031,710.0,703.0,0.0,-1.0,-1.0,1.0,972.7
703031,710812,703.0,710.0,-1.0,0.0,1.0,-1.0,930.1
710812,703031,710.0,703.0,0.0,-1.0,-1.0,1.0,972.7
703051,703051,703.0,703.0,1.0,1.0,0.0,0.0,0.0
703051,703052,703.0,703.0,1.0,1.0,0.0,1.0,0.0
703052,703051,703.0,703.0,1.0,1.0,1.0,0.0,0.0
703051,703081,703.0,703.0,1.0,1.0,0.0,-1.0,122.0
703081,703051,703.0,703.0,1.0,1.0,-1.0,0.0,59.0
703051,703082,703.0,703.0,1.0,1.0,0.0,-1.0,122.0
703082,703051,703.0,703.0,1.0,1.0,-1.0,0.0,59.0
703051,703091,703.0,703.0,1.0,1.0,0.0,1.0,122.0
703091,703051,703.0,703.0,1.0,1.0,1.0,0.0,59.0
703051,703111,703.0,703.0,1.0,-1.0,0.0,-1.0,124.0
703111,703051,703.0,703.0,-1.0,1.0,-1.0,0.0,123.8
703051,703112,703.0,703.0,1.0,-1.0,0.0,-1.0,124.0
703112,703051,703.0,703.0,-1.0,1.0,-1.0,0.0,123.8
703051,709011,703.0,709.0,1.0,1.0,0.0,1.0,817.7
709011,703051,709.0,703.0,1.0,1.0,1.0,0.0,830.3
703051,709021,703.0,709.0,1.0,1.0,0.0,-1.0,817.7
709021,703051,709.0,703.0,1.0,1.0,-1.0,0.0,830.3
703051,709081,703.0,709.0,1.0,1.0,0.0,-1.0,834.5
709081,703051,709.0,703.0,1.0,1.0,-1.0,0.0,813.5
703051,709082,703.0,709.0,1.0,1.0,0.0,0.0,834.5
709082,703051,709.0,703.0,1.0,1.0,0.0,0.0,813.5
703051,709083,703.0,709.0,1.0,1.0,0.0,1.0,834.5
709083,703051,709.0,703.0,1.0,1.0,1.0,0.0,813.5
703051,709101,703.0,709.0,1.0,-1.0,0.0,-1.0,834.5
709101,703051,709.0,703.0,-1.0,1.0,-1.0,0.0,813.5
703051,709111,703.0,709.0,1.0,0.0,0.0,-1.0,834.5
709111,703051,709.0,703.0,0.0,1.0,-1.0,0.0,813.5
703051,709112,703.0,709.0,1.0,0.0,0.0,-1.0,834.5
709112,703051,709.0,703.0,0.0,1.0,-1.0,0.0,813.5
703051,709121,703.0,709.0,1.0,-1.0,0.0,-1.0,834.5
709121,703051,709.0,703.0,-1.0,1.0,-1.0,0.0,813.5
703051,709651,703.0,709.0,1.0,0.0,0.0,1.0,817.7
709651,703051,709.0,703.0,0.0,1.0,1.0,0.0,830.3
703051,709652,703.0,709.0,1.0,0.0,0.0,1.0,817.7
709652,703051,709.0,703.0,0.0,1.0,1.0,0.0,830.3
703051,709661,703.0,709.0,1.0,-1.0,0.0,1.0,817.7
709661,703051,709.0,703.0,-1.0,1.0,1.0,0.0,830.3
703051,709711,703.0,709.0,1.0,0.0,0.0,-1.0,834.5
709711,703051,709.0,703.0,0.0,1.0,-1.0,0.0,813.5
703051,709712,703.0,709.0,1.0,0.0,0.0,-1.0,834.5
709712,703051,709.0,703.0,0.0,1.0,-1.0,0.0,813.5
703051,711021,703.0,711.0,1.0,1.0,0.0,1.0,1092.2
711021,703051,711.0,703.0,1.0,1.0,1.0,0.0,1122.3
703051,711022,703.0,711.0,1.0,1.0,0.0,-1.0,1092.2
711022,703051,711.0,703.0,1.0,1.0,-1.0,0.0,1122.3
703051,710051,703.0,710.0,1.0,0.0,0.0,1.0,1000.4
710051,703051,710.0,703.0,0.0,1.0,1.0,0.0,1011.7
703051,710052,703.0,710.0,1.0,0.0,0.0,1.0,1000.4
710052,703051,710.0,703.0,0.0,1.0,1.0,0.0,1011.7
703051,710053,703.0,710.0,1.0,0.0,0.0,1.0,1000.4
710053,703051,710.0,703.0,0.0,1.0,1.0,0.0,1011.7
703051,711081,703.0,711.0,1.0,1.0,0.0,0.0,1117.0
711081,703051,711.0,703.0,1.0,1.0,0.0,0.0,1097.5
703051,712111,703.0,712.0,1.0,-1.0,0.0,-1.0,1212.1
712111,703051,712.0,703.0,-1.0,1.0,-1.0,0.0,1190.8
703051,712112,703.0,712.0,1.0,0.0,0.0,-1.0,1212.1
712112,703051,712.0,703.0,0.0,1.0,-1.0,0.0,1190.8
703051,712113,703.0,712.0,1.0,0.0,0.0,-1.0,1212.1
712113,703051,712.0,703.0,0.0,1.0,-1.0,0.0,1190.8
703051,712181,703.0,712.0,1.0,1.0,0.0,-1.0,1240.1
712181,703051,712.0,703.0,1.0,1.0,-1.0,0.0,1207.2
703051,712182,703.0,712.0,1.0,1.0,0.0,1.0,1240.1
712182,703051,712.0,703.0,1.0,1.0,1.0,0.0,1207.2
703051,711651,703.0,711.0,1.0,0.0,0.0,1.0,1092.2
711651,703051,711.0,703.0,0.0,1.0,1.0,0.0,1122.3
703051,711652,703.0,711.0,1.0,0.0,0.0,1.0,1092.2
711652,703051,711.0,703.0,0.0,1.0,1.0,0.0,1122.3
703051,711653,703.0,711.0,1.0,0.0,0.0,1.0,1092.2
711653,703051,711.0,703.0,0.0,1.0,1.0,0.0,1122.3
703051,711661,703.0,711.0,1.0,-1.0,0.0,1.0,1092.2
711661,703051,711.0,703.0,-1.0,1.0,1.0,0.0,1122.3
703051,710681,703.0,710.0,1.0,1.0,0.0,1.0,1048.0
710681,703051,710.0,703.0,1.0,1.0,1.0,0.0,1027.4
703051,710682,703.0,710.0,1.0,1.0,0.0,0.0,1048.0
710682,703051,710.0,703.0,1.0,1.0,0.0,0.0,1027.4
703051,711711,703.0,711.0,1.0,-1.0,0.0,-1.0,1117.0
711711,703051,711.0,703.0,-1.0,1.0,-1.0,0.0,1097.5
703051,711712,703.0,711.0,1.0,0.0,0.0,-1.0,1117.0
711712,703051,711.0,703.0,0.0,1.0,-1.0,0.0,1097.5
703051,711713,703.0,711.0,1.0,0.0,0.0,-1.0,1117.0
711713,703051,711.0,703.0,0.0,1.0,-1.0,0.0,1097.5
703051,711721,703.0,711.0,1.0,-1.0,0.0,-1.0,1117.0
711721,703051,711.0,703.0,-1.0,1.0,-1.0,0.0,1097.5
703051,712751,703.0,712.0,1.0,0.0,0.0,1.0,1174.5
712751,703051,712.0,703.0,0.0,1.0,1.0,0.0,1228.5
703051,712752,703.0,712.0,1.0,0.0,0.0,1.0,1174.5
712752,703051,712.0,703.0,0.0,1.0,1.0,0.0,1228.5
703051,712753,703.0,712.0,1.0,0.0,0.0,1.0,1174.5
712753,703051,712.0,703.0,0.0,1.0,1.0,0.0,1228.5
703051,712754,703.0,712.0,1.0,-1.0,0.0,1.0,1174.5
712754,703051,712.0,703.0,-1.0,1.0,1.0,0.0,1228.5
703051,710801,703.0,710.0,1.0,-1.0,0.0,-1.0,1016.3
710801,703051,710.0,703.0,-1.0,1.0,-1.0,0.0,995.7
703051,710811,703.0,710.0,1.0,0.0,0.0,-1.0,1016.3
710811,703051,710.0,703.0,0.0,1.0,-1.0,0.0,995.7
703051,710812,703.0,710.0,1.0,0.0,0.0,-1.0,1016.3
710812,703051,710.0,703.0,0.0,1.0,-1.0,0.0,995.7
703052,703052,703.0,703.0,1.0,1.0,1.0,1.0,0.0
703052,703081,703.0,703.0,1.0,1.0,1.0,-1.0,122.0
703081,703052,703.0,703.0,1.0,1.0,-1.0,1.0,59.0
703052,703082,703.0,703.0,1.0,1.0,1.0,-1.0,122.0
703082,703052,703.0,703.0,1.0,1.0,-1.0,1.0,59.0
703052,703091,703.0,703.0,1.0,1.0,1.0,1.0,122.0
703091,703052,703.0,703.0,1.0,1.0,1.0,1.0,59.0
703052,703111,703.0,703.0,1.0,-1.0,1.0,-1.0,124.0
703111,703052,703.0,703.0,-1.0,1.0,-1.0,1.0,123.8
703052,703112,703.0,703.0,1.0,-1.0,1.0,-1.0,124.0
703112,703052,703.0,703.0,-1.0,1.0,-1.0,1.0,123.8
703052,709011,703.0,709.0,1.0,1.0,1.0,1.0,817.7
709011,703052,709.0,703.0,1.0,1.0,1.0,1.0,830.3
703052,709021,703.0,709.0,1.0,1.0,1.0,-1.0,817.7
709021,703052,709.0,703.0,1.0,1.0,-1.0,1.0,830.3
703052,709081,703.0,709.0,1.0,1.0,1.0,-1.0,834.5
709081,703052,709.0,703.0,1.0,1.0,-1.0,1.0,813.5
703052,709082,703.0,709.0,1.0,1.0,1.0,0.0,834.5
709082,703052,709.0,703.0,1.0,1.0,0.0,1.0,813.5
703052,709083,703.0,709.0,1.0,1.0,1.0,1.0,834.5
709083,703052,709.0,703.0,1.0,1.0,1.0,1.0,813.5
703052,709101,703.0,709.0,1.0,-1.0,1.0,-1.0,834.5
709101,703052,709.0,703.0,-1.0,1.0,-1.0,1.0,813.5
703052,709111,703.0,709.0,1.0,0.0,1.0,-1.0,834.5
709111,703052,709.0,703.0,0.0,1.0,-1.0,1.0,813.5
703052,709112,703.0,709.0,1.0,0.0,1.0,-1.0,834.5
709112,703052,709.0,703.0,0.0,1.0,-1.0,1.0,813.5
703052,709121,703.0,709.0,1.0,-1.0,1.0,-1.0,834.5
709121,703052,709.0,703.0,-1.0,1.0,-1.0,1.0,813.5
703052,709651,703.0,709.0,1.0,0.0,1.0,1.0,817.7
709651,703052,709.0,703.0,0.0,1.0,1.0,1.0,830.3
703052,709652,703.0,709.0,1.0,0.0,1.0,1.0,817.7
709652,703052,709.0,703.0,0.0,1.0,1.0,1.0,830.3
703052,709661,703.0,709.0,1.0,-1.0,1.0,1.0,817.7
709661,703052,709.0,703.0,-1.0,1.0,1.0,1.0,830.3
703052,709711,703.0,709.0,1.0,0.0,1.0,-1.0,834.5
709711,703052,709.0,703.0,0.0,1.0,-1.0,1.0,813.5
703052,709712,703.0,709.0,1.0,0.0,1.0,-1.0,834.5
709712,703052,709.0,703.0,0.0,1.0,-1.0,1.0,813.5
703052,711021,703.0,711.0,1.0,1.0,1.0,1.0,1092.2
711021,703052,711.0,703.0,1.0,1.0,1.0,1.0,1122.3
703052,711022,703.0,711.0,1.0,1.0,1.0,-1.0,1092.2
711022,703052,711.0,703.0,1.0,1.0,-1.0,1.0,1122.3
703052,710051,703.0,710.0,1.0,0.0,1.0,1.0,1000.4
710051,703052,710.0,703.0,0.0,1.0,1.0,1.0,1011.7
703052,710052,703.0,710.0,1.0,0.0,1.0,1.0,1000.4
710052,703052,710.0,703.0,0.0,1.0,1.0,1.0,1011.7
703052,710053,703.0,710.0,1.0,0.0,1.0,1.0,1000.4
710053,703052,710.0,703.0,0.0,1.0,1.0,1.0,1011.7
703052,711081,703.0,711.0,1.0,1.0,1.0,0.0,1117.0
711081,703052,711.0,703.0,1.0,1.0,0.0,1.0,1097.5
703052,712111,703.0,712.0,1.0,-1.0,1.0,-1.0,1212.1
712111,703052,712.0,703.0,-1.0,1.0,-1.0,1.0,1190.8
703052,712112,703.0,712.0,1.0,0.0,1.0,-1.0,1212.1
712112,703052,712.0,703.0,0.0,1.0,-1.0,1.0,1190.8
703052,712113,703.0,712.0,1.0,0.0,1.0,-1.0,1212.1
712113,703052,712.0,703.0,0.0,1.0,-1.0,1.0,1190.8
703052,712181,703.0,712.0,1.0,1.0,1.0,-1.0,1240.1
712181,703052,712.0,703.0,1.0,1.0,-1.0,1.0,1207.2
703052,712182,703.0,712.0,1.0,1.0,1.0,1.0,1240.1
712182,703052,712.0,703.0,1.0,1.0,1.0,1.0,1207.2
703052,711651,703.0,711.0,1.0,0.0,1.0,1.0,1092.2
711651,703052,711.0,703.0,0.0,1.0,1.0,1.0,1122.3
703052,711652,703.0,711.0,1.0,0.0,1.0,1.0,1092.2
711652,703052,711.0,703.0,0.0,1.0,1.0,1.0,1122.3
703052,711653,703.0,711.0,1.0,0.0,1.0,1.0,1092.2
711653,703052,711.0,703.0,0.0,1.0,1.0,1.0,1122.3
703052,711661,703.0,711.0,1.0,-1.0,1.0,1.0,1092.2
711661,703052,711.0,703.0,-1.0,1.0,1.0,1.0,1122.3
703052,710681,703.0,710.0,1.0,1.0,1.0,1.0,1048.0
710681,703052,710.0,703.0,1.0,1.0,1.0,1.0,1027.4
703052,710682,703.0,710.0,1.0,1.0,1.0,0.0,1048.0
710682,703052,710.0,703.0,1.0,1.0,0.0,1.0,1027.4
703052,711711,703.0,711.0,1.0,-1.0,1.0,-1.0,1117.0
711711,703052,711.0,703.0,-1.0,1.0,-1.0,1.0,1097.5
703052,711712,703.0,711.0,1.0,0.0,1.0,-1.0,1117.0
711712,703052,711.0,703.0,0.0,1.0,-1.0,1.0,1097.5
703052,711713,703.0,711.0,1.0,0.0,1.0,-1.0,1117.0
711713,703052,711.0,703.0,0.0,1.0,-1.0,1.0,1097.5
703052,711721,703.0,711.0,1.0,-1.0,1.0,-1.0,1117.0
711721,703052,711.0,703.0,-1.0,1.0,-1.0,1.0,1097.5
703052,712751,703.0,712.0,1.0,0.0,1.0,1.0,1174.5
712751,703052,712.0,703.0,0.0,1.0,1.0,1.0,1228.5
703052,712752,703.0,712.0,1.0,0.0,1.0,1.0,1174.5
712752,703052,712.0,703.0,0.0,1.0,1.0,1.0,1228.5
703052,712753,703.0,712.0,1.0,0.0,1.0,1.0,1174.5
712753,703052,712.0,703.0,0.0,1.0,1.0,1.0,1228.5
703052,712754,703.0,712.0,1.0,-1.0,1.0,1.0,1174.5
712754,703052,712.0,703.0,-1.0,1.0,1.0,1.0,1228.5
703052,710801,703.0,710.0,1.0,-1.0,1.0,-1.0,1016.3
710801,703052,710.0,703.0,-1.0,1.0,-1.0,1.0,995.7
703052,710811,703.0,710.0,1.0,0.0,1.0,-1.0,1016.3
710811,703052,710.0,703.0,0.0,1.0,-1.0,1.0,995.7
703052,710812,703.0,710.0,1.0,0.0,1.0,-1.0,1016.3
710812,703052,710.0,703.0,0.0,1.0,-1.0,1.0,995.7
703081,703081,703.0,703.0,1.0,1.0,-1.0,-1.0,0.0
703081,703082,703.0,703.0,1.0,1.0,-1.0,-1.0,0.0
703082,703081,703.0,703.0,1.0,1.0,-1.0,-1.0,0.0
703081,703091,703.0,703.0,1.0,1.0,-1.0,1.0,0.0
703091,703081,703.0,703.0,1.0,1.0,1.0,-1.0,0.0
703081,703111,703.0,703.0,1.0,-1.0,-1.0,-1.0,73.8
703111,703081,703.0,703.0,-1.0,1.0,-1.0,-1.0,64.8
703081,703112,703.0,703.0,1.0,-1.0,-1.0,-1.0,73.8
703112,703081,703.0,703.0,-1.0,1.0,-1.0,-1.0,64.8
703081,709011,703.0,709.0,1.0,1.0,-1.0,1.0,767.4
709011,703081,709.0,703.0,1.0,1.0,1.0,-1.0,771.3
703081,709021,703.0,709.0,1.0,1.0,-1.0,-1.0,767.4
709021,703081,709.0,703.0,1.0,1.0,-1.0,-1.0,771.3
703081,709081,703.0,709.0,1.0,1.0,-1.0,-1.0,784.3
709081,703081,709.0,703.0,1.0,1.0,-1.0,-1.0,754.4
703081,709082,703.0,709.0,1.0,1.0,-1.0,0.0,784.3
709082,703081,709.0,703.0,1.0,1.0,0.0,-1.0,754.4
703081,709083,703.0,709.0,1.0,1.0,-1.0,1.0,784.3
709083,703081,709.0,703.0,1.0,1.0,1.0,-1.0,754.4
703081,709101,703.0,709.0,1.0,-1.0,-1.0,-1.0,784.3
709101,703081,709.0,703.0,-1.0,1.0,-1.0,-1.0,754.4
703081,709111,703.0,709.0,1.0,0.0,-1.0,-1.0,784.3
709111,703081,709.0,703.0,0.0,1.0,-1.0,-1.0,754.4
703081,709112,703.0,709.0,1.0,0.0,-1.0,-1.0,784.3
709112,703081,709.0,703.0,0.0,1.0,-1.0,-1.0,754.4
703081,709121,703.0,709.0,1.0,-1.0,-1.0,-1.0,784.3
709121,703081,709.0,703.0,-1.0,1.0,-1.0,-1.0,754.4
703081,709651,703.0,709.0,1.0,0.0,-1.0,1.0,767.4
709651,703081,709.0,703.0,0.0,1.0,1.0,-1.0,771.3
703081,709652,703.0,709.0,1.0,0.0,-1.0,1.0,767.4
709652,703081,709.0,703.0,0.0,1.0,1.0,-1.0,771.3
703081,709661,703.0,709.0,1.0,-1.0,-1.0,1.0,767.4
709661,703081,709.0,703.0,-1.0,1.0,1.0,-1.0,771.3
703081,709711,703.0,709.0,1.0,0.0,-1.0,-1.0,784.3
709711,703081,709.0,703.0,0.0,1.0,-1.0,-1.0,754.4
703081,709712,703.0,709.0,1.0,0.0,-1.0,-1.0,784.3
709712,703081,709.0,703.0,0.0,1.0,-1.0,-1.0,754.4
703081,711021,703.0,711.0,1.0,1.0,-1.0,1.0,1042.0
711021,703081,711.0,703.0,1.0,1.0,1.0,-1.0,1063.3
703081,711022,703.0,711.0,1.0,1.0,-1.0,-1.0,1042.0
711022,703081,711.0,703.0,1.0,1.0,-1.0,-1.0,1063.3
703081,710051,703.0,710.0,1.0,0.0,-1.0,1.0,950.1
710051,703081,710.0,703.0,0.0,1.0,1.0,-1.0,952.7
703081,710052,703.0,710.0,1.0,0.0,-1.0,1.0,950.1
710052,703081,710.0,703.0,0.0,1.0,1.0,-1.0,952.7
703081,710053,703.0,710.0,1.0,0.0,-1.0,1.0,950.1
710053,703081,710.0,703.0,0.0,1.0,1.0,-1.0,952.7
703081,711081,703.0,711.0,1.0,1.0,-1.0,0.0,1066.7
711081,703081,711.0,703.0,1.0,1.0,0.0,-1.0,1038.5
703081,712111,703.0,712.0,1.0,-1.0,-1.0,-1.0,1161.9
712111,703081,712.0,703.0,-1.0,1.0,-1.0,-1.0,1131.8
703081,712112,703.0,712.0,1.0,0.0,-1.0,-1.0,1161.9
712112,703081,712.0,703.0,0.0,1.0,-1.0,-1.0,1131.8
703081,712113,703.0,712.0,1.0,0.0,-1.0,-1.0,1161.9
712113,703081,712.0,703.0,0.0,1.0,-1.0,-1.0,1131.8
703081,712181,703.0,712.0,1.0,1.0,-1.0,-1.0,1189.9
712181,703081,712.0,703.0,1.0,1.0,-1.0,-1.0,1148.1
703081,712182,703.0,712.0,1.0,1.0,-1.0,1.0,1189.9
712182,703081,712.0,703.0,1.0,1.0,1.0,-1.0,1148.1
703081,711651,703.0,711.0,1.0,0.0,-1.0,1.0,1042.0
711651,703081,711.0,703.0,0.0,1.0,1.0,-1.0,1063.3
703081,711652,703.0,711.0,1.0,0.0,-1.0,1.0,1042.0
711652,703081,711.0,703.0,0.0,1.0,1.0,-1.0,1063.3
703081,711653,703.0,711.0,1.0,0.0,-1.0,1.0,1042.0
711653,703081,711.0,703.0,0.0,1.0,1.0,-1.0,1063.3
703081,711661,703.0,711.0,1.0,-1.0,-1.0,1.0,1042.0
711661,703081,711.0,703.0,-1.0,1.0,1.0,-1.0,1063.3
703081,710681,703.0,710.0,1.0,1.0,-1.0,1.0,997.8
710681,703081,710.0,703.0,1.0,1.0,1.0,-1.0,968.4
703081,710682,703.0,710.0,1.0,1.0,-1.0,0.0,997.8
710682,703081,710.0,703.0,1.0,1.0,0.0,-1.0,968.4
703081,711711,703.0,711.0,1.0,-1.0,-1.0,-1.0,1066.7
711711,703081,711.0,703.0,-1.0,1.0,-1.0,-1.0,1038.5
703081,711712,703.0,711.0,1.0,0.0,-1.0,-1.0,1066.7
711712,703081,711.0,703.0,0.0,1.0,-1.0,-1.0,1038.5
703081,711713,703.0,711.0,1.0,0.0,-1.0,-1.0,1066.7
711713,703081,711.0,703.0,0.0,1.0,-1.0,-1.0,1038.5
703081,711721,703.0,711.0,1.0,-1.0,-1.0,-1.0,1066.7
711721,703081,711.0,703.0,-1.0,1.0,-1.0,-1.0,1038.5
703081,712751,703.0,712.0,1.0,0.0,-1.0,1.0,1124.3
712751,703081,712.0,703.0,0.0,1.0,1.0,-1.0,1169.4
703081,712752,703.0,712.0,1.0,0.0,-1.0,1.0,1124.3
712752,703081,712.0,703.0,0.0,1.0,1.0,-1.0,1169.4
703081,712753,703.0,712.0,1.0,0.0,-1.0,1.0,1124.3
712753,703081,712.0,703.0,0.0,1.0,1.0,-1.0,1169.4
703081,712754,703.0,712.0,1.0,-1.0,-1.0,1.0,1124.3
712754,703081,712.0,703.0,-1.0,1.0,1.0,-1.0,1169.4
703081,710801,703.0,710.0,1.0,-1.0,-1.0,-1.0,966.1
710801,703081,710.0,703.0,-1.0,1.0,-1.0,-1.0,936.7
703081,710811,703.0,710.0,1.0,0.0,-1.0,-1.0,966.1
710811,703081,710.0,703.0,0.0,1.0,-1.0,-1.0,936.7
703081,710812,703.0,710.0,1.0,0.0,-1.0,-1.0,966.1
710812,703081,710.0,703.0,0.0,1.0,-1.0,-1.0,936.7
703082,703082,703.0,703.0,1.0,1.0,-1.0,-1.0,0.0
703082,703091,703.0,703.0,1.0,1.0,-1.0,1.0,0.0
703091,703082,703.0,703.0,1.0,1.0,1.0,-1.0,0.0
703082,703111,703.0,703.0,1.0,-1.0,-1.0,-1.0,73.8
703111,703082,703.0,703.0,-1.0,1.0,-1.0,-1.0,64.8
703082,703112,703.0,703.0,1.0,-1.0,-1.0,-1.0,73.8
703112,703082,703.0,703.0,-1.0,1.0,-1.0,-1.0,64.8
703082,709011,703.0,709.0,1.0,1.0,-1.0,1.0,767.4
709011,703082,709.0,703.0,1.0,1.0,1.0,-1.0,771.3
703082,709021,703.0,709.0,1.0,1.0,-1.0,-1.0,767.4
709021,703082,709.0,703.0,1.0,1.0,-1.0,-1.0,771.3
703082,709081,703.0,709.0,1.0,1.0,-1.0,-1.0,784.3
709081,703082,709.0,703.0,1.0,1.0,-1.0,-1.0,754.4
703082,709082,703.0,709.0,1.0,1.0,-1.0,0.0,784.3
709082,703082,709.0,703.0,1.0,1.0,0.0,-1.0,754.4
703082,709083,703.0,709.0,1.0,1.0,-1.0,1.0,784.3
709083,703082,709.0,703.0,1.0,1.0,1.0,-1.0,754.4
703082,709101,703.0,709.0,1.0,-1.0,-1.0,-1.0,784.3
709101,703082,709.0,703.0,-1.0,1.0,-1.0,-1.0,754.4
703082,709111,703.0,709.0,1.0,0.0,-1.0,-1.0,784.3
709111,703082,709.0,703.0,0.0,1.0,-1.0,-1.0,754.4
703082,709112,703.0,709.0,1.0,0.0,-1.0,-1.0,784.3
709112,703082,709.0,703.0,0.0,1.0,-1.0,-1.0,754.4
703082,709121,703.0,709.0,1.0,-1.0,-1.0,-1.0,784.3
709121,703082,709.0,703.0,-1.0,1.0,-1.0,-1.0,754.4
703082,709651,703.0,709.0,1.0,0.0,-1.0,1.0,767.4
709651,703082,709.0,703.0,0.0,1.0,1.0,-1.0,771.3
703082,709652,703.0,709.0,1.0,0.0,-1.0,1.0,767.4
709652,703082,709.0,703.0,0.0,1.0,1.0,-1.0,771.3
703082,709661,703.0,709.0,1.0,-1.0,-1.0,1.0,767.4
709661,703082,709.0,703.0,-1.0,1.0,1.0,-1.0,771.3
703082,709711,703.0,709.0,1.0,0.0,-1.0,-1.0,784.3
709711,703082,709.0,703.0,0.0,1.0,-1.0,-1.0,754.4
703082,709712,703.0,709.0,1.0,0.0,-1.0,-1.0,784.3
709712,703082,709.0,703.0,0.0,1.0,-1.0,-1.0,754.4
703082,711021,703.0,711.0,1.0,1.0,-1.0,1.0,1042.0
711021,703082,711.0,703.0,1.0,1.0,1.0,-1.0,1063.3
703082,711022,703.0,711.0,1.0,1.0,-1.0,-1.0,1042.0
711022,703082,711.0,703.0,1.0,1.0,-1.0,-1.0,1063.3
703082,710051,703.0,710.0,1.0,0.0,-1.0,1.0,950.1
710051,703082,710.0,703.0,0.0,1.0,1.0,-1.0,952.7
703082,710052,703.0,710.0,1.0,0.0,-1.0,1.0,950.1
710052,703082,710.0,703.0,0.0,1.0,1.0,-1.0,952.7
703082,710053,703.0,710.0,1.0,0.0,-1.0,1.0,950.1
710053,703082,710.0,703.0,0.0,1.0,1.0,-1.0,952.7
703082,711081,703.0,711.0,1.0,1.0,-1.0,0.0,1066.7
711081,703082,711.0,703.0,1.0,1.0,0.0,-1.0,1038.5
703082,712111,703.0,712.0,1.0,-1.0,-1.0,-1.0,1161.9
712111,703082,712.0,703.0,-1.0,1.0,-1.0,-1.0,1131.8
703082,712112,703.0,712.0,1.0,0.0,-1.0,-1.0,1161.9
712112,703082,712.0,703.0,0.0,1.0,-1.0,-1.0,1131.8
703082,712113,703.0,712.0,1.0,0.0,-1.0,-1.0,1161.9
712113,703082,712.0,703.0,0.0,1.0,-1.0,-1.0,1131.8
703082,712181,703.0,712.0,1.0,1.0,-1.0,-1.0,1189.9
712181,703082,712.0,703.0,1.0,1.0,-1.0,-1.0,1148.1
703082,712182,703.0,712.0,1.0,1.0,-1.0,1.0,1189.9
712182,703082,712.0,703.0,1.0,1.0,1.0,-1.0,1148.1
703082,711651,703.0,711.0,1.0,0.0,-1.0,1.0,1042.0
711651,703082,711.0,703.0,0.0,1.0,1.0,-1.0,1063.3
703082,711652,703.0,711.0,1.0,0.0,-1.0,1.0,1042.0
711652,703082,711.0,703.0,0.0,1.0,1.0,-1.0,1063.3
703082,711653,703.0,711.0,1.0,0.0,-1.0,1.0,1042.0
711653,703082,711.0,703.0,0.0,1.0,1.0,-1.0,1063.3
703082,711661,703.0,711.0,1.0,-1.0,-1.0,1.0,1042.0
711661,703082,711.0,703.0,-1.0,1.0,1.0,-1.0,1063.3
703082,710681,703.0,710.0,1.0,1.0,-1.0,1.0,997.8
710681,703082,710.0,703.0,1.0,1.0,1.0,-1.0,968.4
703082,710682,703.0,710.0,1.0,1.0,-1.0,0.0,997.8
710682,703082,710.0,703.0,1.0,1.0,0.0,-1.0,968.4
703082,711711,703.0,711.0,1.0,-1.0,-1.0,-1.0,1066.7
711711,703082,711.0,703.0,-1.0,1.0,-1.0,-1.0,1038.5
703082,711712,703.0,711.0,1.0,0.0,-1.0,-1.0,1066.7
711712,703082,711.0,703.0,0.0,1.0,-1.0,-1.0,1038.5
703082,711713,703.0,711.0,1.0,0.0,-1.0,-1.0,1066.7
711713,703082,711.0,703.0,0.0,1.0,-1.0,-1.0,1038.5
703082,711721,703.0,711.0,1.0,-1.0,-1.0,-1.0,1066.7
711721,703082,711.0,703.0,-1.0,1.0,-1.0,-1.0,1038.5
703082,712751,703.0,712.0,1.0,0.0,-1.0,1.0,1124.3
712751,703082,712.0,703.0,0.0,1.0,1.0,-1.0,1169.4
703082,712752,703.0,712.0,1.0,0.0,-1.0,1.0,1124.3
712752,703082,712.0,703.0,0.0,1.0,1.0,-1.0,1169.4
703082,712753,703.0,712.0,1.0,0.0,-1.0,1.0,1124.3
712753,703082,712.0,703.0,0.0,1.0,1.0,-1.0,1169.4
703082,712754,703.0,712.0,1.0,-1.0,-1.0,1.0,1124.3
712754,703082,712.0,703.0,-1.0,1.0,1.0,-1.0,1169.4
